,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.1458366870880127,0.11000647544860839,0.5768007886421674,0.7245885950841956,3,auto,,0,1,2,25,"{'n_estimators': 25, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': 3}",11,0.4588923766134395,0.7208253056166442,0.5833369628754602,0.729166121773296,0.5167116690594342,0.7177093212885557,0.6318564247313945,0.7186865486129994,0.6428597132888209,0.7156369585500624,0.5949179739775641,0.7537922521816829,0.599324440705735,0.7299621577625781,0.4540419197503249,0.7198281167229758,0.5961251620243156,0.7253776962337792,0.6939317318692854,0.714901472099382,0.005766616414087191,0.003167924915274917,0.07412224683408636,0.010937368996471322
1,0.13658769130706788,0.11087906360626221,0.3819552582769486,0.6025186582199272,,sqrt,50,0,3,10,10,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 3, 'min_impurity_decrease': 0, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': None}",24,0.46991397292071435,0.7076385753711183,0.4406883707067035,0.6697166160287845,0.433321563328033,0.5495171324422858,0.5234044711746255,0.6816999923848295,0.46074803072350595,0.6212446292467733,0.34167817071940143,0.6221575867048668,0.3925704354191598,0.5639289345895001,0.07785647961201303,0.5580566371423428,0.3530140915504856,0.5727718957934713,0.3245996622574844,0.4784545824953005,0.006523729273193493,0.003452960837210188,0.11731532174401858,0.06717422145571858
2,0.13623085021972656,0.11146013736724854,0.19311335252820702,0.35889909802403186,3,sqrt,,0,5,10,10,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 3}",40,0.0012656488114040076,0.3569746009668266,0.14966777251100838,0.3691656428909099,0.2764281478287137,0.40902675791651133,0.045571271902411614,0.29601832545659446,0.27426763949975186,0.41572507762590244,0.1088941011158475,0.28388683107809076,0.25219527874029624,0.367448697478005,0.29388661025511054,0.32842012559557116,0.23798523022818374,0.3840865543848361,0.3010558848536611,0.3782383668470711,0.0072379554148367395,0.0032213772865240216,0.10433126712523366,0.041764087820922745
3,0.15068249702453612,0.11058099269866943,-0.05926770676555449,-0.00018074096031395204,3,auto,50,0.4,2,5,25,"{'n_estimators': 25, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 'auto', 'max_depth': 3}",58,-0.04945037739674207,-9.334383307657568e-05,-0.14715258165633172,-2.9747173702077134e-06,-0.02395786828915147,-0.0005270847652392163,-0.07591830112380693,-5.4330822898407405e-06,-0.0011581822395236863,-0.00029950152735125357,-0.11288778568214729,-1.255938307975768e-05,-0.0015990717369593899,-0.0002384539654467499,-0.05919121887764712,-0.00011211776253250427,-0.11342990274733956,-0.0005084548217428875,-0.0005579593378317593,-7.485745010527012e-06,0.009201792169371118,0.0035510604452191827,0.050374312968559536,0.00019436274651507142
4,0.1704549551010132,0.11133882999420167,-0.06078785892887308,-4.059086529866196e-05,5,sqrt,,0.4,5,2,50,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 5}",81,-0.046724223345089744,-1.879600087084654e-05,-0.1459018152070395,-1.0652086700035923e-05,-0.017443478806464574,-1.584976239143998e-08,-0.08351043258212165,-0.00022022564780788123,-0.0018817700350086677,-5.2927698750426806e-05,-0.10564868899197233,-4.4832820536022666e-05,-0.00402598590338199,-4.721226218462604e-05,-0.06585100291551593,-1.0898373880241508e-05,-0.1287702395020891,-2.6093143867811364e-07,-0.0006760381175616725,-8.698105546933732e-08,0.01536860200610775,0.0034067023569239884,0.0518639326469113,6.296751570726839e-05
5,0.13506548404693602,0.11019532680511475,-0.058121078044748954,-0.0001620015475722214,5,sqrt,20,0.4,3,2,10,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 5}",49,-0.04590882837328425,-7.357100276106365e-06,-0.13085920937826256,-0.0004980531472154048,-0.01860453304957721,-1.8234012500339958e-05,-0.08320885689029622,-0.00020604411047719928,-0.0015721193698041702,-0.00012717815768703566,-0.09970585390474529,-0.0002361493677049964,-0.004913515710453176,-0.00017401357967483655,-0.06019566748358196,-7.13240905725332e-05,-0.12742653378771052,-5.696778215824594e-06,-0.0018047042482114415,-0.0002759651313979372,0.01021715572009075,0.003106108998761891,0.048387191999269316,0.0001455852229413435
6,0.20820269584655762,0.10958893299102783,-0.06044595123977814,-1.4072099389994541e-05,,auto,,0.1,2,10,100,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': None}",77,-0.042750442965332036,-1.3798612803928023e-05,-0.14790227370657782,-6.486780728121033e-07,-0.018272570521688847,-9.166359037804384e-06,-0.07979708313353995,-7.737235411409138e-05,-0.002386919275054966,-1.953936362708575e-06,-0.11138951942350195,-2.1089120838535536e-06,-0.0036849546815187484,-1.8137624032465993e-05,-0.0625303683657521,-1.2473809795077173e-05,-0.1277627950568494,-3.672612848948375e-06,-0.0006320065958234089,-1.3880947482558528e-06,0.012193328670037154,0.002577083385919719,0.052465960800421534,2.188455074088683e-05
7,0.13216967582702638,0.11125721931457519,-0.06150046326251935,-0.00030503756937223515,3,auto,,0.1,2,2,10,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': 3}",91,-0.0275887420617007,-0.0014863245465852604,-0.1686948741473948,-0.0005675184390641075,-0.015052745977110593,-9.340946392555338e-05,-0.07305297211123363,-6.512032978189807e-06,-0.0020381912994722473,-2.893306259021955e-05,-0.11765593937847553,-0.00010221027719481413,-0.0027508742248800733,-1.2901647269636385e-05,-0.07648517671465149,-0.0005806347500147968,-0.12387739958599943,-5.4611077027422184e-05,-0.0002474239832155334,-0.00011732039707235131,0.006658673078610844,0.0029962052291166454,0.05759902640354409,0.000444393975803477
8,0.14522414207458495,0.11066510677337646,-0.059635716999352634,-0.00015468143211860852,,sqrt,5,0.4,5,5,25,"{'n_estimators': 25, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': None}",64,-0.03205322109788411,-0.0007546198966499329,-0.15510523453099934,-6.258957924787367e-05,-0.021886433572323224,-0.0002560888201663669,-0.06845541582162329,-0.000112171922902915,-0.003813493305888427,-0.00015482522237553198,-0.11436641667071658,-3.1300179150317575e-05,-0.004548223005190977,-0.00011375397276136567,-0.06177087742139187,-2.6214420167702812e-05,-0.12668902676766147,-1.1700833195682492e-05,-0.0004647358406137947,-2.3549474568396178e-05,0.010471688655746752,0.0033132481905882006,0.05357636048901043,0.00021249433254131784
9,0.16515004634857178,0.11189751625061035,-0.06209240373140404,-6.411076489831746e-05,3,sqrt,,0.4,1,10,50,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 3}",95,-0.04836090672323712,-5.701834568139219e-05,-0.16040708717655994,-0.00020160633558297114,-0.019346137009236042,-4.9091072620965896e-05,-0.07523284840143551,-1.372017040868201e-06,-0.0018392838517722332,-6.0897192253550614e-05,-0.10506314502010516,-5.683806862055718e-05,-0.003832155090172984,-2.9166476406050634e-05,-0.07039682889217458,-0.00015331329575496433,-0.1281355158712998,-1.9480916768621626e-06,-0.00043939643360513253,-2.985675334499227e-05,0.011030422138873609,0.004967532233675714,0.053965981866557204,6.115228959438923e-05
10,0.13695816993713378,0.11003239154815674,-0.06178771159932986,-0.00041734124447714296,3,auto,50,0.1,2,2,10,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 50, 'max_features': 'auto', 'max_depth': 3}",93,-0.04548351317036037,-3.459932658822496e-06,-0.12161894655934337,-0.0011949808193325584,-0.023268653345103196,-0.0004276082852314733,-0.09236448299089317,-0.0008254094793775923,-0.003969275512482273,-0.00018996855634156873,-0.12594179821156049,-0.000449908005471844,-0.006081703685215656,-0.00042823454721285786,-0.05747230352771182,-0.0002044578241577888,-0.13301210155277032,-2.860107219482266e-05,-0.0021422395132919547,-0.00042078392279210064,0.005337722438216365,0.005465204473163102,0.05043318488824194,0.0003452497453463934
11,0.14775948524475097,0.10989716053009033,-0.05916398766427962,-0.0001110958081726121,,sqrt,50,0.4,2,10,25,"{'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': None}",56,-0.05275550305478083,-0.0002536177925178684,-0.1458574516392368,-1.1012189443881937e-05,-0.016866473521004677,-5.593294887473731e-06,-0.06766154115664658,-0.00014415202369932878,-0.0018401318691252389,-6.073173319687264e-05,-0.10082465287458708,-0.00018810991472295593,-0.0037531927930909426,-2.2952770304174308e-05,-0.0631754012118404,-4.7985367044312e-06,-0.12936235124747175,-9.780525012104137e-08,-0.002140277200718854,-0.0004198920209990131,0.00847846724436389,0.0030897186372789024,0.05081367557445732,0.00013332832252183058
12,0.13568320274353027,0.10888361930847168,0.6441914181686331,0.9408750499598545,10,auto,50,0,2,5,10,"{'n_estimators': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'max_leaf_nodes': 50, 'max_features': 'auto', 'max_depth': 10}",3,0.5751872243100491,0.9494836893049179,0.8120063630883914,0.938950174085051,0.6498019499615657,0.9321461338645385,0.6807927285459846,0.9445224772531524,0.7944682622955934,0.93737233551064,0.6172316989074762,0.945662338202331,0.738574212038375,0.9400172458546147,0.1313227887814825,0.9405451574571073,0.6802880072048478,0.9378562012768518,0.7619647392073268,0.9421947467893407,0.0071264051599146255,0.0034041120784743966,0.1848704688748267,0.004628156888373424
13,0.1490375280380249,0.1095541000366211,-0.059397360202323835,-5.62988290565114e-05,5,sqrt,20,0.1,1,10,25,"{'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 5}",62,-0.040933706557364946,-5.654256613651931e-05,-0.1402421494064634,-0.00010633026544071278,-0.014756469310939435,-0.00011877297911477847,-0.07798918207522432,-3.367157208433724e-05,-0.0038038901260681883,-0.00015275438761808147,-0.11013965512885937,-9.211164386790928e-08,-0.0030773702596151864,-5.109276579595701e-07,-0.061582216476518514,-3.0426509905367993e-05,-0.13399527080450224,-4.4790158527652224e-05,-0.00048524850833864264,-1.909681243583705e-05,0.00820325541755848,0.0023198015099043182,0.052154236593362664,4.9678156624866215e-05
14,0.17236711978912353,0.10846126079559326,-0.06134691088059318,-7.059064194945286e-05,3,sqrt,5,0.4,2,10,50,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 3}",89,-0.04776304666915232,-4.074048873103919e-05,-0.14976767685624037,-2.166894736976843e-06,-0.02132488168812774,-0.00019771255143385955,-0.06905399958573843,-9.081084383466553e-05,-0.0025544455975343716,-1.6880293340904018e-07,-0.1087991301776905,-4.829746899526199e-06,-0.005474618107897511,-0.00028543663355651283,-0.0678819406912421,-5.469742262453891e-05,-0.13262891082137318,-2.3257600991311023e-05,-0.0008232842751891843,-6.08543375268944e-06,0.009425923605262662,0.0020060870185375107,0.052340004641034735,9.178133861202544e-05
15,0.13950705528259277,0.10991706848144531,-0.06089356057810936,-0.00010882256724764616,5,auto,5,0.1,3,10,10,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 5, 'max_features': 'auto', 'max_depth': 5}",84,-0.040969000402105715,-5.5424560133632284e-05,-0.1620130902070458,-0.0002586563538062858,-0.012091551934577005,-0.0005108910993969484,-0.07185008411920357,-2.1438659974837293e-05,-0.0023783287665966046,-2.2268533994562745e-06,-0.11538543765189212,-4.9003415677706386e-05,-0.003708061697518472,-1.970960169117575e-05,-0.06773336294998988,-5.038618776809223e-05,-0.12498682677383366,-3.385358241647651e-05,-0.0002963549985599556,-8.663535821185064e-05,0.002492911125187864,0.0035937973494184587,0.055509073828888575,0.0001506672133103017
16,0.20787389278411866,0.10930895805358887,-0.05979134555255475,-2.4006841338120032e-05,3,sqrt,5,0.1,5,5,100,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 3}",67,-0.04608547836395327,-9.395655924837598e-06,-0.147426084509916,-1.929530600408569e-06,-0.018246622565248227,-8.584917308152029e-06,-0.07579740521159817,-4.523114972121434e-06,-0.003371779159771826,-7.202544197704164e-05,-0.10964794400783995,-9.93897170786795e-07,-0.002711112716064612,-1.5631611334887552e-05,-0.05958516591045581,-9.498149750064577e-05,-0.1268038942579912,-1.0623861126379808e-05,-0.000948359310167568,-2.1378885465939135e-05,0.015190922763780791,0.0022286720739826188,0.05181780264545559,3.073643430110396e-05
17,0.13430492877960204,0.10963869094848633,-0.059888544605154956,-0.0003503749672846057,3,auto,,0.1,5,5,10,"{'n_estimators': 10, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': 3}",70,-0.038034615659517934,-0.00018962550552803492,-0.1586702015636663,-0.00014763826883523734,-0.017509133824136214,-1.6007863257172517e-08,-0.051385577812333556,-0.001857979137183996,-0.0020315839622593312,-2.9784733373672267e-05,-0.10745724000045698,-1.685505288073763e-05,-0.0023775923354762973,-5.040222061603039e-05,-0.06067721175703289,-5.5119081150856175e-05,-0.15119409026337038,-0.0008679660434658399,-0.001835401390286151,-0.0002883636219483954,0.007707564724849346,0.0028456421118354513,0.05741895397812115,0.0005590602417820835
18,0.20054278373718262,0.11102001667022705,0.6122174829733428,0.8271684602247124,3,auto,50,0,2,2,50,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'max_leaf_nodes': 50, 'max_features': 'auto', 'max_depth': 3}",6,0.5383319864416181,0.8185930210081205,0.6423022409464525,0.8223366192002929,0.6026139332612741,0.8230654306005242,0.5908580784295275,0.8252495520136409,0.6956234517078775,0.8202152714762618,0.6095052384562896,0.8404498899752674,0.6979075488453086,0.8262632196033269,0.38342137323083625,0.8389158648660102,0.6294257601245501,0.8312503824365451,0.7357697825755434,0.8253453510671331,0.05622485758403678,0.003521626500994845,0.09400246076483941,0.007077795621417807
19,0.13552513122558593,0.11082813739776612,-0.05501610861083501,-0.00015208639995494265,3,auto,20,0.4,1,2,10,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 20, 'max_features': 'auto', 'max_depth': 3}",41,-0.04215265912898647,-2.457695489899159e-05,-0.13165447899668514,-0.0004529747290733521,-0.016233308941821623,-2.3683833615395503e-05,-0.06744898486086726,-0.0001534292274256721,-0.0018358108724751965,-6.157756434066464e-05,-0.10666122726586735,-2.7487454987706883e-05,-0.004357336571789938,-8.658715502507519e-05,-0.056853102768468,-0.00024489108917391533,-0.1153256142783703,-0.00038998481469465496,-0.0011263755919808105,-5.5671176313998316e-05,0.007162880857644418,0.0033444859620395573,0.04729306101262232,0.00015026397649814735
20,0.18668756484985352,0.1098719596862793,0.5446408775973066,0.6620367168875371,5,auto,5,0,1,5,50,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'max_leaf_nodes': 5, 'max_features': 'auto', 'max_depth': 5}",14,0.43307360693015506,0.663994410241954,0.5062033482341763,0.6456544552285469,0.4457589848718493,0.6650997424141711,0.6150078776412117,0.6528957496666211,0.6030202502845912,0.645023817808331,0.6062820050019845,0.6970956359507847,0.5640493198085867,0.6676672967660092,0.4128766127221339,0.6729547917041481,0.5620817254928526,0.6554497886425911,0.7030832341867307,0.6545314804522124,0.041320637958395016,0.003431066469024914,0.0890641525264709,0.014609383948442122
21,0.1684046745300293,0.10905919075012208,-0.060217905415322855,-6.000200747868778e-05,5,auto,,0.4,2,10,50,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': 5}",75,-0.04027790842702883,-7.945247317109327e-05,-0.15236412749758177,-2.1330777692840645e-05,-0.015020561687740573,-9.600578096424783e-05,-0.07226023642628432,-1.5363244812105492e-05,-0.0013836842699217478,-0.00019345275415671992,-0.1171094989883037,-8.768954772842008e-05,-0.0021793064646258298,-8.235949569179724e-05,-0.0644043310027047,-1.1974803548753243e-07,-0.12934358397064027,-8.21764503111666e-08,-0.00046209527171048315,-2.4164076083854628e-05,0.008971919750237567,0.002243386806430362,0.054444074934155505,5.718291955886925e-05
22,0.14963207244873047,0.11121187210083008,-0.05738054616663095,-0.000158293633869655,3,sqrt,50,0.1,5,5,25,"{'n_estimators': 25, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 3}",45,-0.04054666931946471,-6.957064923596157e-05,-0.14836702379007516,-5.600889063650527e-08,-0.014153936679860648,-0.00018078247508013232,-0.07312860699574952,-5.8649321514891994e-06,-0.0017481229755569316,-8.025831091429403e-05,-0.09697958293538944,-0.00037758528110742873,-0.0024356217418617376,-4.273190574499708e-05,-0.05837711308441485,-0.0001522513257325997,-0.12796072842503614,-2.6889844579880413e-06,-0.0026565672842193693,-0.0006711464653810228,0.011093445092518354,0.0052836230105821865,0.051479728420436896,0.00020284263985348991
23,0.20308609008789064,0.10947253704071044,-0.0601682328965963,-1.4586946879013852e-05,,sqrt,5,0.1,3,2,100,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': None}",74,-0.04643145486500089,-1.40949471036933e-05,-0.15076487626482127,-7.202177220611006e-06,-0.017959059412055334,-3.399327379804973e-06,-0.06848264376089963,-0.00011114920928356754,-0.002707113039769782,-4.032549320465151e-06,-0.11012173170359318,-1.0807566508397315e-07,-0.0033226650766018384,-1.8157729970713632e-06,-0.0649891214920193,-2.3857799240634137e-06,-0.128946287799665,-7.062628792908754e-08,-0.000627550478511596,-1.6110036078487153e-06,0.01107972303815586,0.0038552479051211,0.052638420282645086,3.242886566247738e-05
24,0.14967005252838134,0.1112175464630127,-0.059904602599132654,-0.00010502747301954773,,auto,5,0.4,3,2,25,"{'n_estimators': 25, 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 5, 'max_features': 'auto', 'max_depth': None}",72,-0.038304324122298894,-0.00017368826916697166,-0.1540709132080682,-4.451951878681193e-05,-0.018251151153085177,-8.68505109186124e-06,-0.062360066246116126,-0.0004699361489290954,-0.002718323308145365,-4.509718972700583e-06,-0.10905444007426722,-3.370963461701848e-06,-0.0024122448471561864,-4.573472660918121e-05,-0.07232741983983138,-0.00026080811226547596,-0.1313004005839007,-8.971360587528565e-06,-0.0010005805446158256,-3.0050860324148946e-05,0.01124301251598176,0.003672633821297089,0.05380812164954115,0.00014624810864133256
25,0.1661891222000122,0.11019244194030761,-0.0611917541209473,-7.657415400448286e-05,10,auto,20,0.1,3,5,50,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 20, 'max_features': 'auto', 'max_depth': 10}",87,-0.04785260074679476,-4.301104267656619e-05,-0.1469822324574992,-3.7401965624628275e-06,-0.022035414979552085,-0.0002727033617659913,-0.07432832905256226,-1.3464508774596595e-07,-0.004037387526607983,-0.00020622482728693822,-0.10990385010691005,-4.0431018999420587e-07,-0.003960225395493122,-4.065680247511416e-05,-0.06928245672764399,-0.00010370806343407148,-0.1252138950461925,-3.0223527916373172e-05,-0.001165770196428273,-6.49347626495711e-05,0.006624567323815625,0.0027697995113395717,0.051011139693299394,8.812617987878089e-05
26,0.13593220710754395,0.11129992008209229,-0.06487132576064104,-0.0005292684670372916,,sqrt,5,0.1,5,10,10,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': None}",100,-0.038169160654644596,-0.00018158069155349565,-0.1409083846982957,-8.977009865285268e-05,-0.021550555139794536,-0.00022035634915851252,-0.06922046627899281,-8.528604586177657e-05,-0.0007396231448708602,-0.000607236739157635,-0.1532556156760696,-0.0030723497774132196,-0.0066097871201835625,-0.0005686680553012025,-0.06829826532296401,-6.769190498756572e-05,-0.1428059856913959,-0.00034329293174906184,-0.00035963709366604313,-5.645207653759421e-05,0.0061417065762861475,0.003759893959740861,0.05824237401900497,0.0008690616654529973
27,0.1414266347885132,0.10972938537597657,0.46766826614005935,0.701664069980007,,sqrt,50,0,1,5,25,"{'n_estimators': 25, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': None}",19,0.3893127315301199,0.6770809633391864,0.5734776441949152,0.7499697224685663,0.5899910099555272,0.6933500424633218,0.3559618220479974,0.7126445689655927,0.573171324071345,0.6918489182291478,0.4202395827744542,0.6862646254407977,0.5065835201176969,0.6824524044292775,0.05776017977070836,0.6837361557452012,0.5002902130563363,0.6880384199303828,0.7075714824704242,0.7512548787885956,0.00765856898220509,0.0023051627560911575,0.16898095147386924,0.026069799695427453
28,0.16429131031036376,0.10949699878692627,-0.0597977521747429,-4.8351376645983105e-05,,auto,,0.1,2,10,50,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': None}",68,-0.04811271697882202,-4.994202077646115e-05,-0.1399573847346598,-0.00011384878496878414,-0.01779541059487233,-1.492438807426666e-06,-0.08046931913984445,-9.802088437060873e-05,-0.0017292970193583113,-8.465757017761533e-05,-0.11313820230488236,-1.5148978870005438e-05,-0.0030580557617760906,-7.754770137147204e-07,-0.06455396439611127,-4.2672508171470724e-07,-0.12140494078419216,-0.00011919797845849622,-0.0006883098682985977,-2.907935003904072e-09,0.011603808941870632,0.0013844186537248276,0.05054872379069094,4.8262670330185836e-05
29,0.20168678760528563,0.10927231311798095,0.38468786735020055,0.6035830372470524,,sqrt,,0,5,5,100,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': None}",23,0.28545308643478395,0.6264798192564978,0.40387706275794616,0.6005800488944748,0.45590637816403995,0.5388002240134248,0.33787367858809525,0.6258686546625234,0.4451002741837715,0.612388307291673,0.4381177106338716,0.6188662873267328,0.4081853882167763,0.6258126208258268,0.15249703687571714,0.5660213233281338,0.4098273599668931,0.602233801383522,0.5115679014437993,0.618779285487714,0.01437261568147113,0.0038724760977292497,0.09738906306145882,0.027704937916663865
30,0.1484614610671997,0.11049671173095703,-0.0571795439903379,-8.925722877382026e-05,5,sqrt,50,0.4,2,5,25,"{'n_estimators': 25, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 5}",43,-0.034164673439129656,-0.0005061976468714313,-0.14326316056947297,-4.26709195957553e-05,-0.01626712861374746,-2.238959506262184e-05,-0.07079564057780319,-4.181417378812391e-05,-0.0024027340514594098,-1.499231214063812e-06,-0.10354957111675889,-9.467460088874448e-05,-0.004051538427501944,-4.987622210839149e-05,-0.06572922225301503,-9.32543600540292e-06,-0.1235235113779083,-6.229481897435107e-05,-0.001152824101391614,-6.182964322931639e-05,0.012988759047790012,0.001704141366895391,0.05051244620332278,0.00014137953656001172
31,0.17166588306427003,0.110178542137146,-0.057747794218710874,-5.6641064124929307e-05,10,auto,5,0.4,2,5,50,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 5, 'max_features': 'auto', 'max_depth': 10}",47,-0.041695345304860965,-3.4978805051766315e-05,-0.13880841068040284,-0.0001468832325532965,-0.01552274690684574,-5.979640812103781e-05,-0.0769242185474297,-1.6185734507789817e-05,-0.003111282359334444,-3.637620832908084e-05,-0.10668486309024104,-2.713384428321142e-05,-0.002179303434615809,-8.23600558776949e-05,-0.05853599389771924,-0.00014391469248975497,-0.12629181088418684,-1.5830229705526833e-05,-0.0007819242148185968,-2.9514303301336753e-06,0.014816891217098577,0.003687699173128172,0.050489610731779384,4.93630291331007e-05
