,X,Y,Yfit
505,662.262,25,-0.302896
506,663.276,25,-0.303316
507,664.291,26.5,1.19626
508,665.306,29.5,4.19584
509,666.319,28.5,3.19542
510,667.333,31,5.69499
511,668.347,25,-0.305441
512,669.36,21.5,-3.80587
513,670.373,29,3.6937
514,671.386,28,2.69326
515,672.398,26,0.692823
516,673.411,22.5,-2.80762
517,674.423,26,0.69194
518,675.435,29.5,4.1915
519,676.446,27.5,2.19105
520,677.458,26.5,1.1906
521,678.468,28.5,3.19015
522,679.479,21,-4.3103
523,680.49,27.5,2.18924
524,681.5,27,1.68878
525,682.51,29,3.68832
526,683.52,28,2.68785
527,684.529,26,0.687387
528,685.539,24,-1.31308
529,686.547,26,0.686447
530,687.556,25.5,0.185972
531,688.565,28,2.6855
532,689.572,24,-1.31498
533,690.58,24.5,-0.815468
534,691.588,27,1.68405
535,692.596,24,-1.31644
536,693.602,25.5,0.183067
537,694.609,23.5,-1.81743
538,695.616,28,2.68208
539,696.623,29,3.68158
540,697.629,27,1.68107
541,698.634,25,-0.319433
542,699.64,30,4.68006
543,700.645,26.5,1.17955
544,701.651,24,-1.32097
545,702.655,29,3.67851
546,703.66,24,-1.32201
547,704.664,29,3.67747
548,705.668,30,4.67694
549,706.672,26,0.676405
550,707.675,25.5,0.175871
551,708.679,25.5,0.175331
552,709.682,30,4.67479
553,710.684,23,-2.32575
554,711.688,29,3.6737
555,712.689,24.5,-0.826855
556,713.692,27.5,2.17259
557,714.694,26,0.672029
558,715.695,27,1.67147
559,716.696,28,2.6709
560,717.697,26,0.670332
561,718.698,29,3.66976
562,719.699,25,-0.33082
563,720.698,27,1.6686
564,721.698,23.5,-1.83198
565,722.699,27,1.66743
566,723.698,24,-1.33317
567,724.696,28,2.66624
568,725.696,27,1.66564
569,726.695,24,-1.33496
570,727.693,26,0.664427
571,728.691,24,-1.33619
572,729.689,29,3.6632
573,730.686,20,-5.33742
574,731.684,28,2.66196
575,732.681,28.5,3.16133
576,733.678,24.5,-0.839304
577,734.675,25,-0.339941
578,735.671,28.5,3.15942
579,736.667,21.5,-3.84122
580,737.662,22,-3.34187
581,738.659,29,3.65747
582,739.655,21,-4.34319
583,740.648,29.5,4.15615
584,741.643,25,-0.344511
585,742.638,24.5,-0.845182
586,743.633,24,-1.34586
587,744.627,25.5,0.153463
588,745.621,26,0.652779
589,746.614,26.5,1.15209
590,747.607,30.5,5.1514
591,748.6,26.5,1.1507
592,749.593,28.5,3.15
593,750.585,24.5,-0.850706
594,751.578,23,-2.35142
595,752.57,26,0.647865
596,753.562,27.5,2.14714
597,754.553,24.5,-0.85358
598,755.545,28.5,3.14569
599,756.535,28.5,3.14495
600,757.527,27,1.64421
601,758.517,24.5,-0.856529
602,759.507,28,2.64272
603,760.497,28.5,3.14197
604,761.487,34,8.64121
605,762.476,28.5,3.14044
606,763.466,28,2.63967
607,764.454,27.5,2.1389
608,765.443,26.5,1.13812
609,766.432,24,-1.36266
610,767.419,23,-2.36345
611,768.407,27,1.63575
612,769.396,24.5,-0.865047
613,770.383,22,-3.36585
614,771.37,24,-1.36666
615,772.357,25,-0.367477
616,773.344,30.5,5.1317
617,774.329,25,-0.369123
618,775.316,25.5,0.130045
619,776.302,26.5,1.12921
620,777.287,25,-0.371634
621,778.273,25,-0.372482
622,779.258,24.5,-0.873335
623,780.242,25.5,0.125807
624,781.227,26,0.624943
625,782.211,26,0.624075
626,783.195,23.5,-1.8768
627,784.179,27.5,2.12232
628,785.163,25.5,0.121431
629,786.146,28,2.62054
630,787.129,24,-1.38036
631,788.111,26,0.61874
632,789.095,26.5,1.11783
633,790.077,22,-3.38308
634,791.058,22,-3.384
635,792.04,24,-1.38493
636,793.021,23,-2.38586
637,794.003,24,-1.3868
638,794.984,24,-1.38774
639,795.965,27,1.61131
640,796.946,26.5,1.11035
641,797.926,28,2.60939
642,798.906,21,-4.39158
643,799.886,27,1.60745
644,800.865,26.5,1.10647
645,801.844,25.5,0.105486
646,802.823,22,-3.39551
647,803.801,25,-0.396503
648,804.78,27,1.60249
649,805.759,23,-2.39852
650,806.737,25,-0.399534
651,807.714,24.5,-0.900557
652,808.692,31,5.59841
653,809.668,26.5,1.09738
654,810.646,27.5,2.09634
655,811.623,23,-2.40471
656,812.599,23,-2.40576
657,813.575,26.5,1.09318
658,814.551,27,1.59211
659,815.527,26.5,1.09104
660,816.503,22.5,-2.91004
661,817.477,31.5,6.08887
662,818.452,24,-1.41222
663,819.426,26,0.586679
664,820.401,25.5,0.0855732
665,821.375,28.5,3.08446
666,822.349,27,1.58334
667,823.322,23,-2.41778
668,824.296,24.5,-0.918915
669,825.269,25,-0.420053
670,826.242,27,1.5788
671,827.215,24,-1.42235
672,828.186,23,-2.42351
673,829.159,30,4.57532
674,830.13,25,-0.425848
675,831.103,25.5,0.0729694
676,832.074,26,0.571785
677,833.045,28.5,3.07059
678,834.015,25,-0.430609
679,834.986,25.5,0.0681839
680,835.956,25.5,0.0669708
681,836.927,24,-1.43425
682,837.896,23.5,-1.93548
683,838.866,27,1.56329
684,839.834,27,1.56204
685,840.804,27,1.56079
686,841.773,29,3.55954
687,842.741,31.5,6.05828
688,843.709,25,-0.442995
689,844.677,31,5.55573
690,845.645,31,5.55444
691,846.612,24.5,-0.94685
692,847.58,25,-0.448151
693,848.546,26,0.550543
694,849.514,22.5,-2.95077
695,850.479,28,2.54791
696,851.447,26,0.546577
697,852.412,30.5,5.04524
698,853.378,23.5,-1.9561
699,854.343,25,-0.457453
700,855.308,25,-0.458811
701,856.274,30,4.53982
702,857.239,26,0.538448
703,858.202,27,1.53707
704,859.167,25.5,0.0356789
705,860.13,30,4.53428
706,861.095,27.5,2.03288
707,862.058,26,0.531469
708,863.021,25.5,0.0300503
709,863.983,25.5,0.0286255
710,864.946,29.5,4.02719
711,865.909,24,-1.47425
712,866.871,26.5,1.0243
713,867.832,24,-1.47716
714,868.794,25,-0.478624
715,869.756,24,-1.4801
716,870.717,26,0.518421
717,871.677,27,1.51693
718,872.638,26.5,1.01544
719,873.599,25,-0.486069
720,874.559,26,0.512419
721,875.518,27,1.5109
722,876.478,27.5,2.00937
723,877.437,28,2.50784
724,878.397,25,-0.493711
725,879.355,28.5,3.00474
726,880.314,27,1.50318
727,881.272,27.5,2.00161
728,882.23,24,-1.49997
729,883.188,24.5,-1.00155
730,884.145,28,2.49685
731,885.103,29.5,3.99525
732,886.06,28,2.49364
733,887.017,25.5,-0.00797462
734,887.973,30,4.4904
735,888.93,25.5,-0.0112343
736,889.885,25,-0.512875
737,890.842,31,5.48547
738,891.797,27,1.48381
739,892.752,27.5,1.98215
740,893.707,23,-2.51953
741,894.662,29,3.47879
742,895.616,24.5,-1.0229
743,896.571,21.5,-4.02461
744,897.525,24,-1.52632
745,898.478,24.5,-1.02803
746,899.432,29,3.47024
747,900.385,29,3.46851
748,901.338,29.5,3.96676
749,902.29,26.5,0.965012
750,903.244,30.5,4.96325
751,904.195,26,0.461481
752,905.147,21,-4.5403
753,906.099,26.5,0.957916
754,907.051,26,0.45612
755,908.001,25,-0.545681
756,908.953,26,0.452505
757,909.903,32,6.45068
758,910.854,20.5,-5.05115
759,911.804,27.5,1.94701
760,912.754,22,-3.55483
761,913.704,24,-1.55669
762,914.654,31.5,5.94144
763,915.603,25,-0.560431
764,916.551,24.5,-1.06231
765,917.5,27.5,1.93579
766,918.448,26,0.433895
767,919.397,26,0.431984
768,920.344,26,0.430065
769,921.292,27,1.42814
770,922.239,29,3.4262
771,923.186,23.5,-2.07574
772,924.133,25,-0.5777
773,925.08,26.5,0.920336
774,926.027,25,-0.581638
775,926.972,30,4.41638
776,927.919,23,-2.58561
777,928.864,25,-0.587612
778,929.809,25,-0.589621
779,930.755,29.5,3.90836
780,931.7,29,3.40633
781,932.644,26,0.404293
782,933.589,28.5,2.90224
783,934.532,27,1.40019
784,935.476,27.5,1.89812
785,936.42,23,-2.60395
786,937.363,24,-1.60603
787,938.307,24,-1.60813
788,939.249,25,-0.610229
789,940.191,25.5,-0.112341
790,941.134,27,1.38554
791,942.076,27,1.38341
792,943.018,26.5,0.881264
793,943.959,27,1.37912
794,944.901,25.5,-0.123047
795,945.841,25.5,-0.125214
796,946.783,27.5,1.87261
797,947.723,24.5,-1.12958
798,948.664,28,2.36822
799,949.604,24.5,-1.13399
800,950.544,27.5,1.86379
801,951.483,28,2.36157
802,952.423,24,-1.64067
803,953.361,26.5,0.857088
804,954.3,22.5,-3.14517
805,955.239,27,1.35256
806,956.176,24,-1.64971
807,957.115,26,0.348005
808,958.053,27,1.34571
809,958.99,24,-1.65659
810,959.927,25.5,-0.158907
811,960.864,26,0.338768
812,961.801,26,0.336433
813,962.738,28,2.33409
814,963.674,27,1.33174
815,964.61,24,-1.67063
816,965.546,25.5,-0.173002
817,966.481,26.5,0.824615
818,967.416,28,2.32222
819,968.351,28,2.31982
820,969.287,25,-0.682598
821,970.22,26,0.314981
822,971.154,27,1.31255
823,972.088,26,0.310104
824,973.023,27,1.30765
825,973.955,31,5.30519
826,974.889,23,-2.69729
827,975.822,25,-0.699772
828,976.754,28,2.29774
829,977.688,21,-4.70477
830,978.62,24,-1.70729
831,979.552,26,0.290188
832,980.482,26,0.287657
833,981.414,28.5,2.78511
834,982.346,25.5,-0.217449
835,983.276,26,0.279989
836,984.207,27,1.27741
837,985.137,30.5,4.77483
838,986.067,30.5,4.77223
839,986.998,26.5,0.769619
840,987.928,27,1.267
841,988.857,24,-1.73563
842,989.786,26.5,0.761736
843,990.715,24,-1.74091
844,991.644,24,-1.74357
845,992.572,24,-1.74624
846,993.501,27,1.25108
847,994.428,29.5,3.74839
848,995.355,28,2.24569
849,996.283,24,-1.75703
850,997.21,30.5,4.74025
851,998.137,28,2.23752
852,999.064,24.5,-1.26523
853,999.991,27,1.23202
854,1000.92,28,2.22924
855,1001.84,29.5,3.72649
856,1002.77,25,-0.776312
857,1003.69,25,-0.779093
858,1004.62,25,-0.781916
859,1005.54,25,-0.784719
860,1006.47,28,2.21244
861,1007.39,26,0.20961
862,1008.32,26,0.206741
863,1009.24,25,-0.796108
864,1010.16,27.5,1.70103
865,1011.09,27,1.19813
866,1012.01,29.5,3.69524
867,1012.93,25,-0.807652
868,1013.86,29,3.18941
869,1014.78,25,-0.813509
870,1015.7,26,0.183561
871,1016.62,26.5,0.680618
872,1017.54,27.5,1.67767
873,1018.47,27,1.17467
874,1019.39,21,-4.82831
875,1020.31,28.5,2.6687
876,1021.23,25,-0.834301
877,1022.15,25.5,-0.337313
878,1023.07,29.5,3.65966
879,1023.99,28,2.15663
880,1024.91,27.5,1.65358
881,1025.83,27,1.15052
882,1026.75,28.5,2.64744
883,1027.66,27.5,1.64439
884,1028.58,29.5,3.6413
885,1029.5,24,-1.86181
886,1030.42,29,3.13507
887,1031.34,28,2.13194
888,1032.26,26.5,0.628792
889,1033.17,25,-0.874331
890,1034.09,27,1.1225
891,1035.01,24,-1.88068
892,1035.92,25.5,-0.383837
893,1036.84,28,2.11296
894,1037.76,27.5,1.60974
895,1038.67,28.5,2.60655
896,1039.59,26,0.103304
897,1040.5,27.5,1.60009
898,1041.42,25.5,-0.403181
899,1042.33,26.5,0.593576
900,1043.25,25.5,-0.409716
901,1044.16,29.5,3.58702
902,1045.07,26.5,0.583738
903,1045.99,26.5,0.58041
904,1046.9,28.5,2.5771
905,1047.82,27.5,1.57375
906,1048.73,26,0.0704231
907,1049.64,26,0.0670815
908,1050.55,26,0.0637264
909,1051.47,26,0.0603237
910,1052.38,26,0.0569458
911,1053.29,25.5,-0.446445
912,1054.2,26,0.0501499
913,1055.11,29,3.04673
914,1056.02,27,1.0433
915,1056.93,26.5,0.539864
916,1057.84,25.5,-0.463589
917,1058.75,25,-0.967056
918,1059.66,25,-0.970535
919,1060.57,27.5,1.52597
920,1061.48,27,1.02247
921,1062.39,27,1.01895
922,1063.3,26.5,0.515423
923,1064.21,26.5,0.511881
924,1065.12,28,2.00833
925,1066.03,26,0.00475693
926,1066.94,28,2.00118
927,1067.84,24,-2.00238
928,1068.75,29,2.99402
929,1069.66,28,1.9904
930,1070.57,28,1.98676
931,1071.47,25,-1.01684
932,1072.38,28.5,2.4795
933,1073.29,29,2.97583
934,1074.19,25,-1.02781
935,1075.1,26.5,0.468493
936,1076,26,-0.0351772
937,1076.91,26,-0.0389004
938,1077.81,22,-4.04259
939,1078.72,28.5,2.45366
940,1079.62,26,-0.0500641
941,1080.53,27.5,1.44616
942,1081.43,28.5,2.44242
943,1082.33,26.5,0.438656
944,1083.24,29.5,3.43484
945,1084.14,28.5,2.43106
946,1085.04,25.5,-0.572744
947,1085.95,27,0.923403
948,1086.85,29.5,3.41958
949,1087.75,26,-0.0842609
950,1088.65,29,2.91189
951,1089.55,26.5,0.408024
952,1090.46,26.5,0.404104
953,1091.36,29.5,3.40021
954,1092.26,27.5,1.39631
955,1093.16,28.5,2.39239
956,1094.06,23.5,-2.61154
957,1094.96,30,3.88452
958,1095.86,22,-4.11944
959,1096.76,25,-1.12341
960,1097.66,29,2.87261
961,1098.56,26,-0.131392
962,1099.46,25.5,-0.635401
963,1100.36,26.5,0.360575
964,1101.25,27,0.856581
965,1102.15,27.5,1.35253
966,1103.05,25,-1.15153
967,1103.95,28,1.84439
968,1104.85,26.5,0.340298
969,1105.74,28.5,2.33624
970,1106.64,27.5,1.33212
971,1107.54,24.5,-1.67201
972,1108.43,25.5,-0.676113
973,1109.33,28,1.81973
974,1110.23,27,0.815556
975,1111.12,30.5,4.31141
976,1112.02,27.5,1.30721
977,1112.91,22,-4.19695
978,1113.81,29.5,3.29882
979,1114.7,23,-3.20538
980,1115.6,25.5,-0.709631
981,1116.49,26,-0.213852
982,1117.38,29.5,3.28191
983,1118.28,25,-1.22238
984,1119.17,24,-2.22665
985,1120.07,28,1.76903
986,1120.96,25.5,-0.735262
987,1121.85,25.5,-0.739565
988,1122.74,25,-1.24388
989,1123.64,21.5,-4.74826
990,1124.53,27,0.747391
991,1125.42,32,5.74303
992,1126.31,26.5,0.238659
993,1127.2,22,-4.26573
994,1128.09,29,2.72987
995,1128.98,26.5,0.225458
996,1129.87,25.5,-0.778971
997,1130.76,24,-2.28341
998,1131.65,28,1.71213
999,1132.54,24,-2.29234
1000,1133.43,27,0.703175
1001,1134.32,24,-2.30132
1002,1135.21,28,1.69416
1003,1136.1,29,2.68964
1004,1136.99,25.5,-0.814903
1005,1137.88,23.5,-2.81946
1006,1138.76,31,4.67602
